id,name,username,bio,location,url,join_date,join_time,tweets,following,followers,likes,media,private,verified,profile_image_url,background_image
308771479,Hary,Harysatkunam,RyeU #$$talks,,,2011-05-31,23:58:43 UTC,26358,411,287,4951,426,False,False,https://pbs.twimg.com/profile_images/1247080498540810242/PeNhkhg7_normal.jpg,https://pbs.twimg.com/profile_banners/308771479/1449879214
388593822,Tom Lee,T_Lee22,,"lowell, ma",,2011-10-11,00:55:17 UTC,6702,304,206,1303,54,False,False,https://pbs.twimg.com/profile_images/378800000471924329/6ee9dcf151d5c0b7e916ba8133c9ffa9_normal.jpeg,https://pbs.twimg.com/profile_banners/388593822/1368554973
572934944,annah,Annah_Mayberry,,,,2012-05-06,19:19:00 UTC,16340,308,391,13173,515,False,False,https://pbs.twimg.com/profile_images/1158238456239349763/5pxyCRD-_normal.jpg,https://pbs.twimg.com/profile_banners/572934944/1550804967
1265907926,Cameron Bean,beanmancam,(Insta:soupcream96),"Eugene, OR",,2013-03-14,01:38:55 UTC,11109,100,605,8790,497,False,False,https://pbs.twimg.com/profile_images/1293700289111842816/WbZL39ag_normal.jpg,https://pbs.twimg.com/profile_banners/1265907926/1573715673
187412789,Jon Aguilar,JdoubleA1,#Pirate #RiverLife #SaltLife #ECU,"Greenville, NC",,2010-09-06,04:20:39 UTC,11450,475,431,2061,174,False,False,https://pbs.twimg.com/profile_images/619034104403730432/WQxNyJGD_normal.jpg,https://pbs.twimg.com/profile_banners/187412789/1348118466
1311563996,Dartanyan Kane,dartanyan_kane,"I make vibes. Cultivating a new acoustic sound. Rock and Roll didn’t die, it adapted. #BLM","Phoenix, AZ",https://t.co/soaDmJwnPW,2013-03-28,19:45:41 UTC,26866,353,2339,29383,2203,False,False,https://pbs.twimg.com/profile_images/1311940208460394496/5T6-dCCH_normal.jpg,https://pbs.twimg.com/profile_banners/1311563996/1596226632
453166467,Carter Phillips™,CarterPhillips4,"“Two of my favorite things are sitting on my front porch smoking a pipe of sweet hemp, and playing my Hohner harmonica.” -Abraham Lincoln",,,2012-01-02,17:07:28 UTC,12122,95,470,11134,613,False,False,https://pbs.twimg.com/profile_images/919827353391464448/hCyZJWN3_normal.jpg,https://pbs.twimg.com/profile_banners/453166467/1508604352
177038639,Baby Gurrrl,CholitaScum,26|Cosmetologist|Aspiring writer| 🥀,midwest,,2010-08-11,02:46:31 UTC,43935,758,480,78785,676,False,False,https://pbs.twimg.com/profile_images/1340025767821004801/AZlb3jZI_normal.jpg,https://pbs.twimg.com/profile_banners/177038639/1427958181
412716003,Heather Burke,hmb_830,Get Weird.,"Louisville, Kentucky",,2011-11-15,02:03:31 UTC,7674,345,424,2337,137,False,False,https://pbs.twimg.com/profile_images/433403648887226368/ariN220n_normal.jpeg,https://pbs.twimg.com/profile_banners/412716003/1407442501
706240220,JP,_TrueMinded,"Life isn't about waiting for the storm to Move On, it's about moving on in the storm..",Milly,,2012-07-20,02:23:48 UTC,66380,226,729,12737,3764,False,False,https://pbs.twimg.com/profile_images/740024450603585536/yp-u4UMK_normal.jpg,https://pbs.twimg.com/profile_banners/706240220/1448407337
36094097,Jared Maltais,jared77,Gov.t & Stkh Relations @CASAACAE | @RiddellMPM ‘20 | @uOttawaFSS ‘17 | Lonely centrist in a polarized world | Maple Leafs 🏒 Blue Jays ⚾️ Patriots 🏈,Ottawa,https://t.co/KYjZ3MqcYW,2009-04-28,15:31:09 UTC,10376,496,297,3413,299,False,False,https://pbs.twimg.com/profile_images/994783223266803715/5c2iimMv_normal.jpg,https://pbs.twimg.com/profile_banners/36094097/1535336305
533583169,Toxicá🥀,jasminegarza12,Psalm 9:10🖤🤞🏼,,,2012-03-22,22:30:45 UTC,48983,765,752,16182,2148,False,False,https://pbs.twimg.com/profile_images/1316100008060620801/9I7WQoGd_normal.jpg,https://pbs.twimg.com/profile_banners/533583169/1597223983
820749306,BLM✊🏾GOKU🔜EDCLV,BLKGOKU23,"MN 🌲. Lost lands OG Bass Canyon OG 🦖 ,Forest Fam 3 yrs , Dancefestopia ,spring awakening Okeechobee, Infrasound, 808, BassHead 🤘🏽", ,,2012-09-13,02:32:58 UTC,17745,2675,2973,10158,1080,False,False,https://pbs.twimg.com/profile_images/1291272754076045312/_5y297II_normal.jpg,https://pbs.twimg.com/profile_banners/820749306/1606456264
445831807,lauren,layr0n,📚🖍💜💛🐑🎓,"Cherry Hill, NJ",,2011-12-24,23:16:54 UTC,4372,330,248,2226,252,False,False,https://pbs.twimg.com/profile_images/1248661052142780417/_AHEqYBz_normal.jpg,https://pbs.twimg.com/profile_banners/445831807/1514335946
494697055,Murph,JayMurph42,sup,Pittsburgh,,2012-02-17,05:06:13 UTC,15221,679,276,3532,470,False,False,https://pbs.twimg.com/profile_images/963486621483044864/uc5sQS1a_normal.jpg,https://pbs.twimg.com/profile_banners/494697055/1600145947
454500638,Courtney Caspers,caspers2014,| | North Dakota | | Oncology Nurse | |,"Fargo, ND",,2012-01-04,02:15:00 UTC,14981,290,268,12371,385,False,False,https://pbs.twimg.com/profile_images/1234270948515340288/EA9WdPZ8_normal.jpg,https://pbs.twimg.com/profile_banners/454500638/1575863711
1894858670,alessandra kaufmann,AleAlessandra13,This is my swamp,,,2013-09-22,19:36:18 UTC,816,131,129,1114,26,False,False,https://pbs.twimg.com/profile_images/645088875640066048/gWyWcm1M_normal.jpg,
585182592,molly aquafina,anyonebutmolly,like disco lemonade // @teaganmcfadden,piketon ➝ ou,,2012-05-19,21:16:24 UTC,23107,753,1128,7368,1826,False,False,https://pbs.twimg.com/profile_images/1313175557006389255/mipB55mW_normal.jpg,https://pbs.twimg.com/profile_banners/585182592/1554658174
2228833171,Cultivated Travel,weedtravel,"Exclusive 420-friendly concierge packages are available in Denver, Colorado.  We are experts in 420 travel around the globe!","Denver, Colorado",http://t.co/j40NIMxBR1,2013-12-03,20:39:45 UTC,776,103,163,1,72,False,False,https://pbs.twimg.com/profile_images/378800000852295461/6dd5e12812396f22e0594194efc70083_normal.jpeg,https://pbs.twimg.com/profile_banners/2228833171/1390858038
55024155,Spacey,janjoplynn,"I don't care, kbye.","Tempe, AZ",,2009-07-08,20:49:20 UTC,18952,132,282,7669,202,False,False,https://pbs.twimg.com/profile_images/843690740563632128/-96e0DU2_normal.jpg,https://pbs.twimg.com/profile_banners/55024155/1384982524
509588646,♡,abriannacalista,your favorite leo ♡ ig: abriannacalista,"Colorado, USA",https://t.co/FVyHUsJ8KT,2012-03-01,02:06:36 UTC,18981,921,3200,36447,260,False,False,https://pbs.twimg.com/profile_images/1347624120171696132/-xwk_RCN_normal.jpg,https://pbs.twimg.com/profile_banners/509588646/1596768592
1155795403,yuli,meowyuli,let’s go dancing,,,2013-02-07,02:42:38 UTC,2164,180,136,793,17,False,False,https://pbs.twimg.com/profile_images/1182399696154660864/D7DtmWZt_normal.jpg,https://pbs.twimg.com/profile_banners/1155795403/1601434390
1715738767,karly,karly_shelton,uofl ‘20 // gay but only halfway,"Louisville, KY",https://t.co/hUJR0b48BN,2013-08-31,13:33:31 UTC,27681,482,884,28992,1592,False,False,https://pbs.twimg.com/profile_images/1340893812735000576/oGYiGvIB_normal.jpg,https://pbs.twimg.com/profile_banners/1715738767/1589929757
746555156,✨☹️Tati☹️✨,_chaospixi,#heatnation,The terrace,,2012-08-09,04:43:07 UTC,121426,643,1795,70523,5916,False,False,https://pbs.twimg.com/profile_images/1346633042933256193/gudHwH5F_normal.jpg,https://pbs.twimg.com/profile_banners/746555156/1522736245
165925113,Olivia Badon,oliviabadon,,"Houston, TX",,2010-07-12,22:16:02 UTC,14718,603,744,23453,61,False,False,https://pbs.twimg.com/profile_images/1298611547795853313/RRfc3xU0_normal.jpg,https://pbs.twimg.com/profile_banners/165925113/1595217554
334701601,➵ кαιт ➵,kaitlynkb_,24 • east tx • mama • #WeDemBoyz ✭ 🏈,"Mount Pleasant, TX",https://t.co/PhPk6z6JHr,2011-07-13,14:46:58 UTC,30897,504,1083,14443,289,False,False,https://pbs.twimg.com/profile_images/1351332240836452358/MKgPykN2_normal.jpg,https://pbs.twimg.com/profile_banners/334701601/1601490263
14411304,The Sacramento Bee,sacbee_news,"Official account of The Sacramento Bee in California. News, sports, entertainment, politics & more. #ReadLocal

Subscribe today: https://t.co/segasrFnvG","Sacramento, CA",http://t.co/UZLsyykb0p,2008-04-16,18:44:06 UTC,290401,105,225599,693,19063,False,True,https://pbs.twimg.com/profile_images/1136406951930126337/1rj49evi_normal.png,https://pbs.twimg.com/profile_banners/14411304/1478682740
199537008,Jon Trampe,Tramp_Stamp4,Livin the Dream bleeding St.Louis Cardinal red.. Mckendree University graduate,"Saint Louis, Mo",,2010-10-07,03:18:02 UTC,14999,823,415,4016,315,False,False,https://pbs.twimg.com/profile_images/896417448886493186/DuF25BUF_normal.jpg,https://pbs.twimg.com/profile_banners/199537008/1439348533
23377856,Juliana Antoninus,transhistorical,"Agender dog and cat mom. Passionate trans nerd, archaeologist & architecture historian. Director; erstwhile performer. poly ace slut. they/them.",Brooklyn,https://t.co/eM04hNvfMN,2009-03-09,00:36:24 UTC,177900,317,1164,25799,6712,False,False,https://pbs.twimg.com/profile_images/1349529582190419975/LIHcBnGV_normal.jpg,https://pbs.twimg.com/profile_banners/23377856/1466469080
412023964,YourMajestyDot ♚,YourMajestyDot,CEO of #ManifestTheLabel |  @EQDistro Artist sdotking32@gmail.com (inquiries) #YetIStillWishYouWell OUT ON ALL DSPs NOW!!!,"Columbus, GA ➡️ Atlanta, GA",https://t.co/hDH56HWz0a,2011-11-14,05:20:20 UTC,70822,1000,1715,10687,4337,False,False,https://pbs.twimg.com/profile_images/1340681791410221056/P0Zy7JBc_normal.jpg,https://pbs.twimg.com/profile_banners/412023964/1501184528
463148115,Tay,raisingTalon,,okc,,2012-01-13,19:41:48 UTC,20272,310,269,17387,722,False,False,https://pbs.twimg.com/profile_images/1271215283869560833/wdOUJw-h_normal.jpg,https://pbs.twimg.com/profile_banners/463148115/1590806543
830046350,Eliza,eliza_nichols,Cortland State XCTF 2020,,,2012-09-18,00:07:53 UTC,14486,364,562,56223,710,False,False,https://pbs.twimg.com/profile_images/1283616921620025345/8qL6YUoF_normal.jpg,https://pbs.twimg.com/profile_banners/830046350/1568815109
1338149196,Stoned Immaculate,skevkirby,"CowboyNation, LonghornNation, MavNation Marijuana Activist #LegalizeIt,#BeKind,Just An All Around Chill Dude, #liberal Dallas Texas",,,2013-04-09,03:03:00 UTC,78222,13520,10684,46,9156,False,False,https://pbs.twimg.com/profile_images/589692937019076608/C11QR1GR_normal.jpg,https://pbs.twimg.com/profile_banners/1338149196/1429430527
876777464,Push,KylePush24,It ain't a moment till I make it,#28 #SM #oHIo,,2012-10-13,01:00:10 UTC,7461,318,265,5697,186,False,False,https://pbs.twimg.com/profile_images/1239204507294355456/FkJmIEmz_normal.jpg,https://pbs.twimg.com/profile_banners/876777464/1389404030
200596196,Magic Health Inc,MagicHealthInc,"1999 Monterey Hwy Suite 100 - 
San Jose, CA 95112 - 
408-291-0080",,http://t.co/qBzxgb5r4k,2010-10-09,18:19:53 UTC,1177,33,103,0,16,False,False,https://pbs.twimg.com/profile_images/378800000125737689/e22d2333bdd95d283c5f084a7526f6da_normal.jpeg,
29839250,NABIL ♊️,JeTLiFeMiNNeap,Sports*Fashion*Photography*Music Snapchat-Jetlifeminneap,Minneapolis,https://t.co/RxzhZ8Z4WP,2009-04-08,22:22:13 UTC,24970,1060,1292,25930,654,False,False,https://pbs.twimg.com/profile_images/1282613244214022156/WopRT6Oa_normal.jpg,https://pbs.twimg.com/profile_banners/29839250/1511025627
434472757,Domo,DonnDomo,“‘How will I ever get out of this labyrinth!’ to a margin note written in her loop-heavy cursive: Straight & Fast.”,Baked in nature.,https://t.co/R2YHSYHyq2,2011-12-11,22:23:13 UTC,7390,108,152,5486,239,False,False,https://pbs.twimg.com/profile_images/912161868147544066/4Eg8mv8X_normal.jpg,https://pbs.twimg.com/profile_banners/434472757/1506311312
1711711250,dub,jennadubbbbin,,,,2013-08-30,03:47:58 UTC,11649,128,223,4064,544,False,False,https://pbs.twimg.com/profile_images/1350875189907742721/WPp33OdM_normal.jpg,https://pbs.twimg.com/profile_banners/1711711250/1610908719
97066206,the one💯,Caseyok93,Male version of @mileycyrus #TeamDuff ✌️,"Stillwater, OK",https://t.co/3W0pY3FMAg,2009-12-15,21:28:54 UTC,2319,172,155,1098,121,False,False,https://pbs.twimg.com/profile_images/943537973966114816/-B6WHeOb_normal.jpg,https://pbs.twimg.com/profile_banners/97066206/1513791958
250934172,🦋,mmaciiii,llllllollllll,3005,,2011-02-12,03:12:49 UTC,26003,353,667,41630,865,False,False,https://pbs.twimg.com/profile_images/1339424087156940800/gII0i3Dk_normal.jpg,https://pbs.twimg.com/profile_banners/250934172/1609423458
53988469,fairy,xxxschyler,She/Her🏳️‍🌈 Equality and BLM here ♥ Venmo: @Schyx,"Missouri, USA",,2009-07-05,19:51:41 UTC,52003,1738,2084,19159,2968,False,False,https://pbs.twimg.com/profile_images/1321344835492712448/2KTll3P2_normal.jpg,https://pbs.twimg.com/profile_banners/53988469/1585788214
1338149196,Stoned Immaculate,skevkirby,"CowboyNation, LonghornNation, MavNation Marijuana Activist #LegalizeIt,#BeKind,Just An All Around Chill Dude, #liberal Dallas Texas",,,2013-04-09,03:03:00 UTC,78222,13520,10684,46,9156,False,False,https://pbs.twimg.com/profile_images/589692937019076608/C11QR1GR_normal.jpg,https://pbs.twimg.com/profile_banners/1338149196/1429430527
205971284,John Hosier,colonialdude,"Articles of the informative nature, always for Liberty and the Publick Good and if I may, present thoughts of a personal kind.","Oblong, Il.",https://t.co/PW0Fez3LcV,2010-10-22,00:40:40 UTC,242068,7867,7972,41490,13504,False,False,https://pbs.twimg.com/profile_images/1102477594371469314/fn86-Kgf_normal.jpg,https://pbs.twimg.com/profile_banners/205971284/1611193127
2577586704,✨🇸🇻,eslianamuffins,,,,2014-06-19,22:41:43 UTC,6302,483,660,31151,78,False,False,https://pbs.twimg.com/profile_images/1349487517578321921/kehbPzEi_normal.jpg,https://pbs.twimg.com/profile_banners/2577586704/1611250848
1603591334,LIL 5150 🚑,producedbylamz,Producer | New York State Of Mind,NY ✈️ FL ✈️ VA ,,2013-07-18,14:36:28 UTC,22147,299,498,34829,727,False,False,https://pbs.twimg.com/profile_images/1317488266216693771/ZrLSnYkc_normal.jpg,https://pbs.twimg.com/profile_banners/1603591334/1587778160
905082769,𝑮𝒂𝒏𝒋𝒂 𝑩𝒂𝒓𝒃𝒊𝒆𖤐,Ganja_Barbie92,𝟐𝟗.☘️⠀⠀⠀ #𝐗𝐎𝐓𝐢𝐥𝐖𝐞𝐎𝐯𝐞𝐫𝐝𝐨𝐬𝐞✨♑️🤱🏼👑 #ᶠᵘᶜᵏʸᵒᵘᴬᴺᴰʸᵒᵘʳᶠᵉᵉˡⁱⁿᵍˢ💔,"Fuck Hagerstown, I’m from PG.",https://t.co/JVGNO0kzRt,2012-10-26,01:49:00 UTC,43384,418,813,21892,965,False,False,https://pbs.twimg.com/profile_images/1352106519903547398/qxpYkvNw_normal.jpg,https://pbs.twimg.com/profile_banners/905082769/1611202290
1104630686,griff🐍,gkmullin,kind of a bum but I have a big heart,"Stanley, ID",,2013-01-19,20:48:35 UTC,10254,240,452,13142,370,False,False,https://pbs.twimg.com/profile_images/843125070725750784/98p5Be5x_normal.jpg,https://pbs.twimg.com/profile_banners/1104630686/1489773156
294869558,sommer springer,SommerSpringer,it ain't trickin if ya got it,"Destin, FL",,2011-05-07,22:59:14 UTC,33251,116,365,6755,1908,False,False,https://pbs.twimg.com/profile_images/1215109625332293632/o4_JfC5e_normal.jpg,https://pbs.twimg.com/profile_banners/294869558/1454518377
23703503,lacey🧚🏼,laceface9,"If my story can help even *one* person, I will lock it in a safe and sink it in the Pacific Ocean because fuck you people. -Rob Delaney",,,2009-03-11,02:01:47 UTC,33683,2228,599,43708,847,False,False,https://pbs.twimg.com/profile_images/1007187011420217344/zJa963zv_normal.jpg,https://pbs.twimg.com/profile_banners/23703503/1595463563
1111215571,Peter,hopegrownpeter,President of https://t.co/4VL0lMAU82 & husband to superhero battling Her2+ breast cancer,Los Angeles,https://t.co/6WiaisiMi1,2013-01-22,10:45:40 UTC,5591,716,2218,12523,3401,False,False,https://pbs.twimg.com/profile_images/725104867576942592/v5vHAQYk_normal.jpg,https://pbs.twimg.com/profile_banners/1111215571/1461713447
565975104,Levi,HeichouIRL,Pro wrestling is a predetermined art form. Cause of death will probably be the Detroit Lions. #BlackLivesMatter,The Lions Super Bowl Party,https://t.co/Gx2Astegxn,2012-04-29,01:52:07 UTC,109927,561,533,39277,8117,False,False,https://pbs.twimg.com/profile_images/1353042411640020999/H1yRiVrf_normal.jpg,https://pbs.twimg.com/profile_banners/565975104/1559349878
637378252,Kayshii so Petty ,marijuana_Doll,❤† LilBoosie❤Chris Bosh❤Kodak❤R.I.P Lala& Ramond FreeMoe,So young'So Damaged,,2012-07-16,23:28:38 UTC,35252,236,269,930,1265,False,False,https://pbs.twimg.com/profile_images/563084782113128448/niRIs_Oq_normal.jpeg,https://pbs.twimg.com/profile_banners/637378252/1426033266
270711618,Taco Mack,mack_nificent,a Mack of all trades and master of some. beer lover. mental health advocate. podcaster. https://t.co/ZL2Ft1BcOV https://t.co/W0GyvHvcju,,,2011-03-23,03:32:06 UTC,2891,573,271,1513,135,False,False,https://pbs.twimg.com/profile_images/1075804108043493377/3xRcgVAJ_normal.jpg,https://pbs.twimg.com/profile_banners/270711618/1532619295
466195014,•investigator dest•,DestineeCharron,snap & insta : destineecharron,"Phoenix, AZ",,2012-01-17,04:42:54 UTC,17098,533,964,25308,717,False,False,https://pbs.twimg.com/profile_images/1324618032170246145/Q6zYb2lK_normal.jpg,https://pbs.twimg.com/profile_banners/466195014/1535329261
32418351,🔥Adam Eidinger 🌊,aeidinger,Dad : Civil Defense : Social Action : Founded @dcmj2014 @ward2recall #FreeDC #CatharsisonTheMall @drbronner Treasurer @decrimnaturedc #DCStatehood He/Him,"Washington, DC",https://t.co/KGUloOhDzU,2009-04-17,14:11:24 UTC,54394,4711,10116,38953,6236,False,False,https://pbs.twimg.com/profile_images/1336295984071139328/fkupZ72h_normal.jpg,https://pbs.twimg.com/profile_banners/32418351/1558138399
948684974,Captain T-Stokes,Tylerstokes96,"Surf is life. HB life. Yes i drive a trap car.
Good vibes brah",,http://t.co/UJ7ZHUCI8J,2012-11-14,23:26:25 UTC,8024,138,166,7352,648,False,False,https://pbs.twimg.com/profile_images/514491593420587008/43VxcVVy_normal.jpeg,https://pbs.twimg.com/profile_banners/948684974/1411491100
1273571726,meghs,meghankimballuh,No bad days☀️,,,2013-03-16,23:42:11 UTC,14663,652,1006,11085,1359,False,False,https://pbs.twimg.com/profile_images/941485045486723072/jpZIo1QZ_normal.jpg,https://pbs.twimg.com/profile_banners/1273571726/1508714679
637378252,Kayshii so Petty ,marijuana_Doll,❤† LilBoosie❤Chris Bosh❤Kodak❤R.I.P Lala& Ramond FreeMoe,So young'So Damaged,,2012-07-16,23:28:38 UTC,35252,236,269,930,1265,False,False,https://pbs.twimg.com/profile_images/563084782113128448/niRIs_Oq_normal.jpeg,https://pbs.twimg.com/profile_banners/637378252/1426033266
2271095335,tori crosby,victoriacrosby_,venmo& instagram: victoriacrosby__ snapchat: toriacrosby ;)),"St George, UT",,2014-01-01,03:05:10 UTC,3011,326,1457,12174,140,False,False,https://pbs.twimg.com/profile_images/1344538660990017536/8jrQ4qd3_normal.jpg,https://pbs.twimg.com/profile_banners/2271095335/1599330494
45279592,whitney_delaney,WhitneyReneD,Costumer in the film & television industry•pizza connoisseur • bourbon drinker.  IG: whitney__delaney📸    Shop 👠vanityxlace on Poshmark,venus ,https://t.co/n4vYKCcV5C,2009-06-07,04:01:14 UTC,70160,860,1283,105993,5458,False,False,https://pbs.twimg.com/profile_images/1340514626258284544/8A0P7Os-_normal.jpg,https://pbs.twimg.com/profile_banners/45279592/1478915517
584163499,TrillMexican$$,Cali_Made714,"The Lord Gives his Battles, to his Strongest Soldiers R.i.p 2 All My Dawgs Gone R.i.p to All The Real Niggas World Wide",,,2012-05-18,21:10:25 UTC,1922,562,171,128,40,False,False,https://pbs.twimg.com/profile_images/378800000607049869/a54e6d9a6db3577de17de5e4ac912017_normal.jpeg,https://pbs.twimg.com/profile_banners/584163499/1385507974
1584812090,bunz,kristaknausss,bite me,,,2013-07-11,04:30:19 UTC,31091,287,357,14389,1090,False,False,https://pbs.twimg.com/profile_images/563413317277220865/RD0e07Kp_normal.jpeg,https://pbs.twimg.com/profile_banners/1584812090/1421118035
940717802,jake,bjourtnis,entrepreneur/registered antifa affiliate,"Minneapolis, MN",https://t.co/QaCA9FZKBw,2012-11-11,07:00:30 UTC,21837,194,446,47176,673,False,False,https://pbs.twimg.com/profile_images/1221106699827847168/I4QLEkyz_normal.jpg,https://pbs.twimg.com/profile_banners/940717802/1595914038
164577453,celeste whissel,cwhissel,wanderlust,"sopo, ON",,2010-07-09,06:03:00 UTC,1669,140,74,373,31,False,False,https://pbs.twimg.com/profile_images/587086009772412928/9JZwvlqq_normal.jpg,https://pbs.twimg.com/profile_banners/164577453/1428806224
554668819,Eli,Elijah_Reaves,insta - @Kernel_reaves / @_Khalilgraphy Snap- @Kernel_reaves Virgo☀️ Taurus🌙 Scorpio⬆️ Member of #NJPLUGPODCAST,,,2012-04-15,21:57:36 UTC,83753,607,550,45734,3129,False,False,https://pbs.twimg.com/profile_images/1325628244301910020/voPrtDQd_normal.jpg,https://pbs.twimg.com/profile_banners/554668819/1610591773
2606106516,a l l i e,ifhyallie,asleep. or tired.,,,2014-07-05,20:55:43 UTC,2063,163,210,2531,190,False,False,https://pbs.twimg.com/profile_images/1311345640895512578/9QKevKlT_normal.jpg,https://pbs.twimg.com/profile_banners/2606106516/1595885675
55218049,Los Angeles Now,LosAngelesCP,Breaking news and weather updates from Los Angeles.,Los Angeles,https://t.co/BLk2cBFv0t,2009-07-09,12:15:25 UTC,342481,24,5774,0,1100,False,False,https://pbs.twimg.com/profile_images/848273491639926784/EIvQYvdA_normal.jpg,https://pbs.twimg.com/profile_banners/55218049/1421006316
19259558,NIKKI LIPSTICK,nikkilipstick,"CUZ IM LIVING IN A DIGITAL WORLD, AND I AM JUST A DIGITAL GIRL ...CEHOE OF http://t.co/cgIrM5Oi #DOLLCULT 3
http://t.co/Inqipovk
http://t.co/UyRws7Qk",tits worldwide ,http://t.co/0k4EbcHAwS,2009-01-20,21:49:53 UTC,342784,6443,28834,251894,15525,False,False,https://pbs.twimg.com/profile_images/1455693437/cultleadertwitter_normal.jpg,https://pbs.twimg.com/profile_banners/19259558/1356048818
413609042,RIGATONY,HashThief,Like fine wine I'm one of a kind,"Maine, USA",,2011-11-16,02:25:56 UTC,22015,494,355,9399,840,False,False,https://pbs.twimg.com/profile_images/833790218763378689/FpaAcNNw_normal.jpg,https://pbs.twimg.com/profile_banners/413609042/1486071521
2583181411,Carlos E. Betancourt,Carrarr0,,Richmond California 94804,,2014-06-23,02:12:35 UTC,2944,95,107,7766,31,False,False,https://pbs.twimg.com/profile_images/493236742388842499/MLaVEj9Y_normal.jpeg,https://pbs.twimg.com/profile_banners/2583181411/1406431085
89506217,It’s 2021 You Know What That Means Daniel,Raidger4,"Truck Driver, sports fan. Probably the only @Rangers @Raiders @Suns @ArizonaCoyotes fan on the planet. 8/22/19 @beckylynchwwe broke my heart.",The Thunderdome,,2009-11-12,18:26:45 UTC,146529,1353,701,23279,10605,False,False,https://pbs.twimg.com/profile_images/1324174162521280512/ARd-Du_a_normal.jpg,https://pbs.twimg.com/profile_banners/89506217/1542243797
23220837,Lainie Jenner,pywackett,"True-crime junkie, bomb-ass home cook. Mom to two lovably-deranged rescue cats. #UniteBlue #LGBT #woundedwarriorproject #TWD","Richardson, Texas",https://t.co/Ly1uBRLQ6d,2009-03-07,18:47:58 UTC,18580,2844,2438,17071,1196,False,False,https://pbs.twimg.com/profile_images/667552001849356289/3QrDBFDv_normal.jpg,https://pbs.twimg.com/profile_banners/23220837/1395212107
540589962,Tyler Walker,TySkyWallker,"I get to sell incredible jewelry & art for a living.I  sing sometimes.Sapiosexual.I'm free like a bird,Well more like a hard ass Pterodactyl.",AZ&CO,,2012-03-30,03:53:37 UTC,26338,390,233,23653,2202,False,False,https://pbs.twimg.com/profile_images/842225664220631042/7J-2F2ey_normal.jpg,https://pbs.twimg.com/profile_banners/540589962/1446876693
