id,name,username,bio,location,url,join_date,join_time,tweets,following,followers,likes,media,private,verified,profile_image_url,background_image
17127911,92264,92264,"Local news, event, and alert information for Palm Springs, CA. Come join the community and stay informed about what is happening in your 92264 neighborhood!",92264,http://t.co/xgUGxA4FCd,2008-11-03,08:41:49 UTC,4162,14,13,0,0,False,False,https://pbs.twimg.com/profile_images/1043283104448692225/rC7Yg3w6_normal.jpg,
16735022,19067,19067,"Local news, event, and alert information for Morrisville, PA. Come join the community and stay informed about what is happening in your 19067 neighborhood!",19067,http://t.co/TVe0xrULRx,2008-10-14,07:34:36 UTC,9781,13,9,0,0,False,False,https://pbs.twimg.com/profile_images/1036075655761285120/DBbKvS8V_normal.jpg,
17284775,59804,59804,"Local news, event, and alert information for Missoula, MT. Come join the community and stay informed about what is happening in your 59804 neighborhood!",59804,http://t.co/FsSQlmfUtl,2008-11-10,10:42:07 UTC,2467,74,53,0,0,False,False,https://pbs.twimg.com/profile_images/1040182249704972288/BxiLfIDu_normal.jpg,
16995798,99207,99207,"Local news, event, and alert information for Spokane, WA. Come join the community and stay informed about what is happening in your 99207 neighborhood!",99207,http://t.co/GpDb18xAgK,2008-10-27,10:02:21 UTC,813,78,69,0,0,False,False,https://pbs.twimg.com/profile_images/1043884709883850752/uB5lybLB_normal.jpg,
46340023,Friv,FRIV_KenniK,published photo/video @WeAreVA_Est13 | @photosbykenn | #kenkwakujrphotography,"Richmond, VA",https://t.co/kUnDkmpmX2,2009-06-11,07:40:07 UTC,29975,775,1711,23903,1321,False,False,https://pbs.twimg.com/profile_images/983840378536198144/bijOMnw-_normal.jpg,https://pbs.twimg.com/profile_banners/46340023/1589185469
17508111,07882,07882,TwitZip: Building a Twitter Zip Code Infrastructure for Consistent Public Use,07882,http://t.co/0k4AMKyLOV,2008-11-20,09:02:55 UTC,5757,1307,1054,0,0,False,False,https://pbs.twimg.com/profile_images/665917397/tz1-logo-07882_normal.png,
97739427,"High Point, NC Crime",highpoint_crime,Know Your Neighborhood.,"High Point, NC",,2009-12-18,20:13:34 UTC,2621,0,34,0,0,False,False,https://pbs.twimg.com/profile_images/598997746/spotcrimelogo_normal.jpg,
17287222,01109,01109,"Local news, event, and alert information for Springfield, MA. Come join the community and stay informed about what is happening in your 01109 neighborhood!",01109,http://t.co/mbDFypJFJm,2008-11-10,14:22:07 UTC,2960,45,36,0,0,False,False,https://pbs.twimg.com/profile_images/1034493010413641728/iyYQpjoY_normal.jpg,
17423945,94602,94602,"Local news, event, and alert information for Oakland, CA. Come join the community and stay informed about what is happening in your 94602 neighborhood!",94602,http://t.co/rOYj8BuI7U,2008-11-16,16:07:12 UTC,6446,32,27,0,0,False,False,https://pbs.twimg.com/profile_images/1043440957234892800/ocMYpg9c_normal.jpg,
17098085,28806,28806,"Local news, event, and alert information for Asheville, NC. Come join the community and stay informed about what is happening in your 28806 neighborhood!",28806,http://t.co/9aD62tNQfK,2008-11-01,08:14:00 UTC,3735,206,163,0,6,False,False,https://pbs.twimg.com/profile_images/1037012626788691968/WdEhFF-G_normal.jpg,
87321283,Topix Insight,topix_insight,Local news in your town.,California,http://t.co/66lSpmEncU,2009-11-04,00:18:15 UTC,370984,0,967,0,0,False,False,https://pbs.twimg.com/profile_images/507695462/topix_t_normal_normal.jpg,
17329144,85004,85004,"Local news, event, and alert information for Phoenix, AZ. Come join the community and stay informed about what is happening in your 85004 neighborhood!",85004,http://t.co/aFW0d7sj1f,2008-11-12,02:34:05 UTC,10830,92,92,0,0,False,False,https://pbs.twimg.com/profile_images/1042961393547268096/rfLdHJyT_normal.jpg,
16582177,davidr236,davidr236,Fresh to death,,http://t.co/K4c4SY6PO2,2008-10-03,19:11:04 UTC,4625,218,151,387,118,False,False,https://pbs.twimg.com/profile_images/650709848254885888/md_IICTJ_normal.jpg,https://pbs.twimg.com/profile_banners/16582177/1395278888
17363107,93728,93728,"Local news, event, and alert information for Fresno, CA. Come join the community and stay informed about what is happening in your 93728 neighborhood!",93728,http://t.co/aaj1UIQeTR,2008-11-13,11:13:39 UTC,2302,82,75,0,0,False,False,https://pbs.twimg.com/profile_images/1043402438798061569/4NJ6eefd_normal.jpg,
17227753,92823,92823,"Local news, event, and alert information for Brea, CA. Come join the community and stay informed about what is happening in your 92823 neighborhood!",92823,http://t.co/VzHnVSn0Vx,2008-11-07,06:42:51 UTC,2632,46,78,0,0,False,False,https://pbs.twimg.com/profile_images/1043329593329893378/Nt9s81vV_normal.jpg,
102257010,Florida News,topix_fl,Local News in Florida,Flordia,http://t.co/zF8PipjMXA,2010-01-06,03:24:46 UTC,149780,0,400,0,0,False,False,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,
144347397,ty,Mr_501_,Fly higher than the highest flying byrd...!   #teamWALKERBOYZ #teamKUSH #teamTRUESMOKER #teamSNEAKERHEAD #teamRALPHLAUREN #teamINK'd^ #teamiPHONE4  #THATISALL,"Springfield, louisiana",,2010-05-16,01:46:13 UTC,39926,250,214,9,176,False,False,https://pbs.twimg.com/profile_images/1441678655/image_normal.jpg,
17555935,34117,34117,TwitZip: Building a Twitter Zip Code Infrastructure for Consistent Public Use,34117,http://t.co/A9wcwXuTeq,2008-11-22,11:00:11 UTC,1075,111,96,0,0,False,False,https://pbs.twimg.com/profile_images/666054218/tz1-logo-34117_normal.png,
16738234,95630,95630,"Local news, event, and alert information for Folsom, CA. Come join the community and stay informed about what is happening in your 95630 neighborhood!",95630,http://t.co/js8y2UdWyc,2008-10-14,14:06:51 UTC,5223,19,8,0,0,False,False,https://pbs.twimg.com/profile_images/1043534167776980992/YFpgs-bj_normal.jpg,
112500039,Ls Love,MMJRADIO,"MMJ Radio Host, Producer and Cannabis Consultant and Premium Cannabis Domain Investor.",Santa Fe,https://t.co/JGO2N2iMYl,2010-02-08,18:39:06 UTC,6799,1105,787,88,809,False,False,https://pbs.twimg.com/profile_images/1193160461/mmjr_modiano_2_poster_normal.jpg,https://pbs.twimg.com/profile_banners/112500039/1403320017
17083999,61401,61401,"Local news, event, and alert information for Galesburg, IL. Come join the community and stay informed about what is happening in your 61401 neighborhood!",61401,http://t.co/xN4RCfE7hi,2008-10-31,12:22:01 UTC,2709,62,59,0,0,False,False,https://pbs.twimg.com/profile_images/1040317822134497280/Nx3EuvyD_normal.jpg,
18140799,"Raleigh, NC Crime",raleigh_crime,Know Your Neighborhood.,"Raleigh, NC",http://t.co/uyrG5sf25p,2008-12-15,17:18:26 UTC,26761,0,315,0,0,False,False,https://pbs.twimg.com/profile_images/599102843/spotcrimelogo_normal.jpg,
47151064,TC Lynch,LeatherPenguin,COMEX refugee. Berry Boy Forever. Shaolin's silliest smart guy.,"Staten Island, NY",https://t.co/Cp6gxcDZzB,2009-06-14,19:05:25 UTC,106346,1064,539,16665,1043,False,False,https://pbs.twimg.com/profile_images/724972882435125248/Djxulll8_normal.jpg,
17251451,48118,48118,"Local news, event, and alert information for Chelsea, MI. Come join the community and stay informed about what is happening in your 48118 neighborhood!",48118,http://t.co/WfFrv8r5yY,2008-11-08,15:08:59 UTC,3788,26,25,0,0,False,False,https://pbs.twimg.com/profile_images/1038932205593026560/16-xD3YE_normal.jpg,
98694818,"York, PA Crime",york_crime,Know Your Neighborhood.,"York, PA",,2009-12-22,18:45:37 UTC,3458,0,207,0,0,False,False,https://pbs.twimg.com/profile_images/599036625/spotcrimelogo_normal.jpg,
183904391,mario id.gd,Quietgringo,quiet gringo simply clean the sun the green mafia the green ghetto the ghetto nations simply clean the sun,N 33° 39' 0'' / W 118° 0' 0'',http://t.co/P65ZS6yzch,2010-08-28,04:54:31 UTC,8021,565,125,51,172,False,False,https://pbs.twimg.com/profile_images/1238073200/profile_image_1297138509154_normal.jpg,
18057601,90631,90631,TwitZip: Building a Twitter Zip Code Infrastructure for Consistent Public Use,90631,http://t.co/W3svoYzblN,2008-12-11,19:29:17 UTC,6667,0,6,0,0,False,False,https://pbs.twimg.com/profile_images/668421331/tz1-logo-90631_normal.png,
17308672,02893,02893,"Local news, event, and alert information for West Warwick, RI. Come join the community and stay informed about what is happening in your 02893 neighborhood!",02893,http://t.co/uKw3XiPUax,2008-11-11,12:27:45 UTC,1459,30,27,0,0,False,False,https://pbs.twimg.com/profile_images/1034601126086103041/NWE6pkt1_normal.jpg,
17125724,06840,06840,"Local news, event, and alert information for New Canaan, CT. Come join the community and stay informed about what is happening in your 06840 neighborhood!",06840,http://t.co/ocMXlcgOXE,2008-11-03,04:30:35 UTC,8021,52,49,0,0,False,False,https://pbs.twimg.com/profile_images/1035093541578465280/FSyczWBu_normal.jpg,
17186541,49418,49418,"Local news, event, and alert information for Grandville, MI. Come join the community and stay informed about what is happening in your 49418 neighborhood!",49418,http://t.co/qjwtRX8Hn8,2008-11-05,11:10:32 UTC,957,11,10,0,0,False,False,https://pbs.twimg.com/profile_images/1039099435056214016/VlpRCQnt_normal.jpg,
24909592,Victoria Bond DeLucca,MoonPrincess827,IG:MoonPrincess827,NJ,,2009-03-17,16:41:32 UTC,6514,225,107,1664,611,False,False,https://pbs.twimg.com/profile_images/657577217245900800/a_dkYGtl_normal.jpg,https://pbs.twimg.com/profile_banners/24909592/1439951289
16705865,60187,60187,"Local news, event, and alert information for Wheaton, IL. Come join the community and stay informed about what is happening in your 60187 neighborhood!",60187,http://t.co/l0KwQDav09,2008-10-12,07:46:53 UTC,7503,16,16,0,0,False,False,https://pbs.twimg.com/profile_images/1040220947876175872/zZyzapcE_normal.jpg,
20736504,j5ive... I'm high.,YonnyCinco,"Beats n shyt... I'm from DC... Ask ur man that rap... He heard about me... I got work... 
j5izMe@gmail.com","Check ur pockets, DC... ",https://t.co/QyT6StX0Tm,2009-02-13,00:52:03 UTC,50590,908,1385,144,2065,False,False,https://pbs.twimg.com/profile_images/801944055529742337/76mk4jRb_normal.jpg,https://pbs.twimg.com/profile_banners/20736504/1387204505
17151773,78380,78380,"Local news, event, and alert information for Robstown, TX. Come join the community and stay informed about what is happening in your 78380 neighborhood!",78380,http://t.co/n9Co2ybvwI,2008-11-04,08:47:36 UTC,755,15,18,0,0,False,False,https://pbs.twimg.com/profile_images/1042484372002070529/JZ1YXe8m_normal.jpg,
87321283,Topix Insight,topix_insight,Local news in your town.,California,http://t.co/66lSpmEncU,2009-11-04,00:18:15 UTC,370984,0,967,0,0,False,False,https://pbs.twimg.com/profile_images/507695462/topix_t_normal_normal.jpg,
17611593,85086,85086,"Local news, event, and alert information for Phoenix, AZ. Come join the community and stay informed about what is happening in your 85086 neighborhood!",85086,http://t.co/onp7mdANt3,2008-11-25,04:04:40 UTC,1106,203,158,0,0,False,False,https://pbs.twimg.com/profile_images/1042971533155565569/cLpbJMp9_normal.jpg,
89815281,Indiana News,topix_in,Local News in Indiana,Indiana,http://t.co/eAKzcqKYNt,2009-11-13,22:58:25 UTC,63857,0,244,0,0,False,False,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,
16969513,55901,55901,"Local news, event, and alert information for Rochester, MN. Come join the community and stay informed about what is happening in your 55901 neighborhood!",55901,http://t.co/logMhiOG5w,2008-10-25,18:07:30 UTC,3563,14,8,0,0,False,False,https://pbs.twimg.com/profile_images/1039716902858252289/tIqC-vLm_normal.jpg,
162845936,"Eckert, Evan",EZEckert,"i don't wait, i marinate.","Indianapolis, USA",http://t.co/kmkXEJIuk4,2010-07-04,21:24:52 UTC,9911,294,353,3031,596,False,False,https://pbs.twimg.com/profile_images/378800000768433231/1469120287927c2399caa95dee40747f_normal.jpeg,https://pbs.twimg.com/profile_banners/162845936/1407379526
17508501,34113,34113,"Local news, event, and alert information for Naples, FL. Come join the community and stay informed about what is happening in your 34113 neighborhood!",34113,http://t.co/v53285HJKd,2008-11-20,09:37:30 UTC,2529,94,68,0,0,False,False,https://pbs.twimg.com/profile_images/1037459843622158339/iTB7hRVN_normal.jpg,
18129224,ashley,savvygrl,"Black Lives Matter... opinions are my own, obvs","Dallas, TX",,2008-12-15,03:17:43 UTC,26741,451,1110,2910,414,False,False,https://pbs.twimg.com/profile_images/1273595169376481280/VX_6-6-U_normal.jpg,https://pbs.twimg.com/profile_banners/18129224/1559929246
172243812,azlocals.us,azlocalsus,"Late-Breaking coverage of news valley wide, and all around Arizona. Your source for live interactive traffic and HD weather.","Phoenix-Buckeye, AZ",http://t.co/QMFezpd4Bq,2010-07-29,06:40:40 UTC,15542,10,177,0,0,False,False,https://pbs.twimg.com/profile_images/1090462593/image_normal.jpg,
132590713,Wellington,Wellington_Adam,Learing how to be the im suppose to be my wife @msz_sunshine and a proud father of Jaxon Amir Hairston aka lil ocho,lost in my thoughts,,2010-04-13,17:11:33 UTC,4238,233,134,6,6,False,False,https://pbs.twimg.com/profile_images/2940106050/9421ed1198a72ce7cf5956ea3ba2e0f4_normal.jpeg,https://pbs.twimg.com/profile_banners/132590713/1349987760
87321283,Topix Insight,topix_insight,Local news in your town.,California,http://t.co/66lSpmEncU,2009-11-04,00:18:15 UTC,370984,0,967,0,0,False,False,https://pbs.twimg.com/profile_images/507695462/topix_t_normal_normal.jpg,
87321283,Topix Insight,topix_insight,Local news in your town.,California,http://t.co/66lSpmEncU,2009-11-04,00:18:15 UTC,370984,0,967,0,0,False,False,https://pbs.twimg.com/profile_images/507695462/topix_t_normal_normal.jpg,
104728965,LegiScan NJ,LegiScanNJ,"National public service for legislative tracking and data API; both free and subscription offerings with advanced monitoring, research, and reporting tools.","New Jersey, USA",http://t.co/FqrGOs4cNW,2010-01-14,06:03:48 UTC,83425,1,280,0,0,False,False,https://pbs.twimg.com/profile_images/535687441718317056/eVth758T_normal.png,https://pbs.twimg.com/profile_banners/104728965/1416559294
17248851,21043,21043,"Local news, event, and alert information for Ellicott City, MD. Come join the community and stay informed about what is happening in your 21043 neighborhood!",21043,http://t.co/KqNXYPoT2h,2008-11-08,10:19:06 UTC,6974,61,49,0,0,False,False,https://pbs.twimg.com/profile_images/1036184993901375490/41KC8QLy_normal.jpg,
17186136,48220,48220,TwitZip: Building a Twitter Zip Code Infrastructure for Consistent Public Use,48220,http://t.co/HOWEiOcY0P,2008-11-05,10:33:32 UTC,3800,16,10,0,0,False,False,https://pbs.twimg.com/profile_images/666128344/tz1-logo-48220_normal.png,
27206928,Fitzcarl AJ Reid #영어,EnglishTutorNYC,#온라인 #영어튜터 #Englishtutor #한국말함 #미국선생 #영어선생 #영어과외 #英语老师 #会英会話　#英語,"North Miami Beach, FL",https://t.co/CWu5szrtBD,2009-03-28,10:06:56 UTC,48874,4990,752,5994,9065,False,False,https://pbs.twimg.com/profile_images/1017499780648497152/SkuTlQN__normal.jpg,https://pbs.twimg.com/profile_banners/27206928/1531418495
17084635,15401,15401,TwitZip: Building a Twitter Zip Code Infrastructure for Consistent Public Use,15401,http://t.co/WqqgYZE5yk,2008-10-31,13:17:35 UTC,2316,94,76,0,0,False,False,https://pbs.twimg.com/profile_images/665951348/tz1-logo-15401_normal.png,
17210972,01056,01056,"Local news, event, and alert information for Ludlow, MA. Come join the community and stay informed about what is happening in your 01056 neighborhood!",01056,http://t.co/jK41wSQajD,2008-11-06,13:53:31 UTC,2129,25,31,0,0,False,False,https://pbs.twimg.com/profile_images/1034486123047792641/vDJmLOeI_normal.jpg,
17610871,77563,77563,"Local news, event, and alert information for Hitchcock, TX. Come join the community and stay informed about what is happening in your 77563 neighborhood!",77563,http://t.co/u04QmybUzR,2008-11-25,03:35:16 UTC,775,33,39,0,0,False,False,https://pbs.twimg.com/profile_images/1042409259470737408/qFWp-piA_normal.jpg,
20657860,𝙳𝚊𝚟𝚒𝚍 𝚆𝚑𝚒𝚝𝚎,davidbwhite,𝙿𝚎𝚛𝚜𝚘𝚗 𝚘𝚏 𝚒𝚗𝚝𝚎𝚛𝚎𝚜𝚝.  𝙷𝚎/𝚑𝚒𝚖/𝚑𝚒𝚜.,"𝚃𝚊𝚖𝚙𝚊, 𝙵𝚕𝚘𝚛𝚒𝚍𝚊",,2009-02-12,06:06:20 UTC,3852,752,185,4659,102,False,False,https://pbs.twimg.com/profile_images/1045599943195578368/i6Ski0RH_normal.jpg,https://pbs.twimg.com/profile_banners/20657860/1580942121
17087188,79762,79762,"Local news, event, and alert information for Odessa, TX. Come join the community and stay informed about what is happening in your 79762 neighborhood!",79762,http://t.co/LrFOD0k8bq,2008-10-31,16:07:21 UTC,2476,80,71,0,0,False,False,https://pbs.twimg.com/profile_images/1042619481644687360/sfb7srWT_normal.jpg,
165857230,LandofFeelz♍️🌙,Stovall_Special,Just an Overthinking Hopeless Romantic Raver always in his feelings about Something...House Music Will Set You Free,"Milwaukee, WI",https://t.co/y0Zm4oJHTb,2010-07-12,18:32:43 UTC,80473,1915,1070,27393,3655,False,False,https://pbs.twimg.com/profile_images/1352715250978746371/tqIFxCbu_normal.jpg,https://pbs.twimg.com/profile_banners/165857230/1608308305
18170064,"Grand Rapids, MI",grndrapidscrime,Know Your Neighborhood.,"Grand Rapids, MI",http://t.co/sSFnOi1T7O,2008-12-16,19:26:36 UTC,10384,0,218,0,0,False,False,https://pbs.twimg.com/profile_images/599178962/spotcrimelogo_normal.jpg,
19038785,Ya Daddy,DEV0,Money Trees Is The Perfect Place For Shade ✌,"Marietta, Ga",,2009-01-15,20:59:24 UTC,40147,325,446,28,254,False,False,https://pbs.twimg.com/profile_images/378800000359187319/df4eaa4ba33b1bc19aa76f7a1872d203_normal.jpeg,https://pbs.twimg.com/profile_banners/19038785/1376835486
16787736,95037,95037,"Local news, event, and alert information for Morgan Hill, CA. Come join the community and stay informed about what is happening in your 95037 neighborhood!",95037,http://t.co/NqbnqxquNM,2008-10-15,17:39:27 UTC,10464,53,36,0,1,False,False,https://pbs.twimg.com/profile_images/1043462274432655360/0C6wCK1h_normal.jpg,
17405415,13431,13431,"Local news, event, and alert information for Poland, NY. Come join the community and stay informed about what is happening in your 13431 neighborhood!",13431,http://t.co/hzHK5FQELp,2008-11-15,09:41:01 UTC,528,36,33,0,0,False,False,https://pbs.twimg.com/profile_images/1035515965390217217/RX_qYX8q_normal.jpg,
17191385,01104,01104,"Local news, event, and alert information for Springfield, MA. Come join the community and stay informed about what is happening in your 01104 neighborhood!",01104,http://t.co/N4yYfwh6BJ,2008-11-05,16:14:19 UTC,4211,26,30,0,0,False,False,https://pbs.twimg.com/profile_images/1034492431939424256/jtLyPCwr_normal.jpg,
222140691,Rob2Nice,Backwood_King22,U can love me or Hate me #HLMG #TeamRedskins #SS,"Silver Spring, MD",,2010-12-02,15:37:03 UTC,7158,90,58,3,92,False,False,https://pbs.twimg.com/profile_images/344513261573948952/63103b9fe8f0c6e885ca7ae5a7abe3d0_normal.jpeg,
66630890,Dreaming Machine,draumurz,"1% real, 99% dreamer",In a Dream,,2009-08-18,08:23:21 UTC,170459,330,1309,4,2738,False,False,https://pbs.twimg.com/profile_images/1175034333276430336/MIFtXU6b_normal.jpg,https://pbs.twimg.com/profile_banners/66630890/1568994259
104728715,LegiScan NH,LegiScanNH,"National public service for legislative tracking and data API; both free and subscription offerings with advanced monitoring, research, and reporting tools.","New Hampshire, USA",http://t.co/RfbiApflRg,2010-01-14,06:02:29 UTC,53144,1,111,0,0,False,False,https://pbs.twimg.com/profile_images/535686972769968128/KRc--h7i_normal.png,https://pbs.twimg.com/profile_banners/104728715/1416559262
17459883,16050,16050,"Local news, event, and alert information for Petrolia, PA. Come join the community and stay informed about what is happening in your 16050 neighborhood!",16050,http://t.co/lPwtCkaqI0,2008-11-18,05:50:30 UTC,476,26,24,0,0,False,False,https://pbs.twimg.com/profile_images/1035783269751578626/IxU7DTL3_normal.jpg,
17150808,10303,10303,"Local news, event, and alert information for Staten Island, NY. Come join the community and stay informed about what is happening in your 10303 neighborhood!",10303,http://t.co/vZE9hGp0va,2008-11-04,07:09:41 UTC,2141,30,24,0,0,False,False,https://pbs.twimg.com/profile_images/1035247787284152320/h3mdDh2m_normal.jpg,
37239796,Kane Uchiha,810Kane,😏,25•N 75•W,https://t.co/XXX1d3BxPg,2009-05-02,17:25:19 UTC,5450,595,675,82,52,False,False,https://pbs.twimg.com/profile_images/1322747708222984195/n_TFrzyw_normal.jpg,https://pbs.twimg.com/profile_banners/37239796/1604202604
16931448,43230,43230,"Local news, event, and alert information for Columbus, OH. Come join the community and stay informed about what is happening in your 43230 neighborhood!",43230,http://t.co/A3S62a2Ao7,2008-10-23,17:46:53 UTC,3718,70,55,0,0,False,False,https://pbs.twimg.com/profile_images/1038183341588013056/Uv6VjK4K_normal.jpg,
17309513,67647,67647,"Local news, event, and alert information for Long Island, KS. Come join the community and stay informed about what is happening in your 67647 neighborhood!",67647,http://t.co/dIuu8HGdvd,2008-11-11,13:28:55 UTC,541,16,17,0,0,False,False,https://pbs.twimg.com/profile_images/1040971988464852994/VdCNInku_normal.jpg,
17209089,07753,07753,"Local news, event, and alert information for Neptune, NJ. Come join the community and stay informed about what is happening in your 07753 neighborhood!",07753,http://t.co/0ldD7sKvjq,2008-11-06,10:54:09 UTC,10659,47,46,0,0,False,False,https://pbs.twimg.com/profile_images/1035160816452952064/eSBdaqA8_normal.jpg,
16946140,91748,91748,"Local news, event, and alert information for Rowland Heights, CA. Come join the community and stay informed about what is happening in your 91748 neighborhood!",91748,http://t.co/Eu9t34WVHA,2008-10-24,08:59:29 UTC,4081,22,12,0,0,False,False,https://pbs.twimg.com/profile_images/1043250170031304710/hQg918s1_normal.jpg,
17153474,08232,08232,"Local news, event, and alert information for Pleasantville, NJ. Come join the community and stay informed about what is happening in your 08232 neighborhood!",08232,http://t.co/EYOzOvaKNX,2008-11-04,11:20:21 UTC,1014,29,31,0,0,False,False,https://pbs.twimg.com/profile_images/1035192521805029378/i2-iMKr8_normal.jpg,
16949805,93308,93308,"Local news, event, and alert information for Bakersfield, CA. Come join the community and stay informed about what is happening in your 93308 neighborhood!",93308,http://t.co/E60nXaQQ7v,2008-10-24,14:19:31 UTC,10927,17,10,0,0,False,False,https://pbs.twimg.com/profile_images/1043360506524778496/BbUCP7nq_normal.jpg,
17383258,99224,99224,"Local news, event, and alert information for Spokane, WA. Come join the community and stay informed about what is happening in your 99224 neighborhood!",99224,http://t.co/8v6FTLrGpx,2008-11-14,07:15:18 UTC,4291,600,371,0,0,False,False,https://pbs.twimg.com/profile_images/1043887486391529479/ZW-wdlwM_normal.jpg,
17126331,48442,48442,"Local news, event, and alert information for Holly, MI. Come join the community and stay informed about what is happening in your 48442 neighborhood!",48442,http://t.co/MLHt95bFrg,2008-11-03,05:20:03 UTC,6181,497,336,0,0,False,False,https://pbs.twimg.com/profile_images/1038975969220907013/kuLFxMhy_normal.jpg,
19038785,Ya Daddy,DEV0,Money Trees Is The Perfect Place For Shade ✌,"Marietta, Ga",,2009-01-15,20:59:24 UTC,40147,325,446,28,254,False,False,https://pbs.twimg.com/profile_images/378800000359187319/df4eaa4ba33b1bc19aa76f7a1872d203_normal.jpeg,https://pbs.twimg.com/profile_banners/19038785/1376835486
17439570,03745,03745,"Local news, event, and alert information for Cornish, NH. Come join the community and stay informed about what is happening in your 03745 neighborhood!",03745,http://t.co/THaF09aOJR,2008-11-17,11:17:07 UTC,640,55,50,0,0,False,False,https://pbs.twimg.com/profile_images/1034653580957954048/g3P3PhOy_normal.jpg,
17586706,85003,85003,"Local news, event, and alert information for Phoenix, AZ. Come join the community and stay informed about what is happening in your 85003 neighborhood!",85003,http://t.co/EdnoITiMrR,2008-11-24,05:40:28 UTC,7397,79,67,0,0,False,False,https://pbs.twimg.com/profile_images/1042959996961484800/KIA3bG6j_normal.jpg,
17555479,59808,59808,"Local news, event, and alert information for Missoula, MT. Come join the community and stay informed about what is happening in your 59808 neighborhood!",59808,http://t.co/Kyr7sOeX8t,2008-11-22,09:59:53 UTC,2718,322,271,0,0,False,False,https://pbs.twimg.com/profile_images/1040182270856839169/vFJVTdm3_normal.jpg,
18140799,"Raleigh, NC Crime",raleigh_crime,Know Your Neighborhood.,"Raleigh, NC",http://t.co/uyrG5sf25p,2008-12-15,17:18:26 UTC,26761,0,315,0,0,False,False,https://pbs.twimg.com/profile_images/599102843/spotcrimelogo_normal.jpg,
89308087,Arizona News,topix_az,Local News in Arizona,Arizona,http://t.co/mukgdu1Vxs,2009-11-11,22:59:43 UTC,31067,0,136,0,0,False,False,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,
17610793,24477,24477,"Local news, event, and alert information for Stuarts Draft, VA. Come join the community and stay informed about what is happening in your 24477 neighborhood!",24477,http://t.co/znFRk4gw5b,2008-11-25,03:31:59 UTC,199,64,71,0,0,False,False,https://pbs.twimg.com/profile_images/1036479478438850560/CTiov6Pe_normal.jpg,
30480877,Jon Nichols,nobleoccum,,"Manchester, CT",,2009-04-11,17:03:49 UTC,2703,110,25,764,39,False,False,https://pbs.twimg.com/profile_images/470638172058054656/wMGAfSV5_normal.jpeg,https://pbs.twimg.com/profile_banners/30480877/1401043849
17126331,48442,48442,"Local news, event, and alert information for Holly, MI. Come join the community and stay informed about what is happening in your 48442 neighborhood!",48442,http://t.co/MLHt95bFrg,2008-11-03,05:20:03 UTC,6181,497,336,0,0,False,False,https://pbs.twimg.com/profile_images/1038975969220907013/kuLFxMhy_normal.jpg,
192464326,davealviso1,davealviso1,,,,2010-09-19,06:31:12 UTC,44138,30,109,2,1,False,False,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,
17113973,77510,77510,"Local news, event, and alert information for Santa Fe, TX. Come join the community and stay informed about what is happening in your 77510 neighborhood!",77510,http://t.co/LroC7HsCPe,2008-11-02,13:20:08 UTC,1402,79,74,0,0,False,False,https://pbs.twimg.com/profile_images/1042402551528747008/UDb0QnAr_normal.jpg,
17098605,91011,91011,TwitZip: Building a Twitter Zip Code Infrastructure for Consistent Public Use,91011,http://t.co/LshF6eHSwK,2008-11-01,09:51:12 UTC,12882,116,107,0,0,False,False,https://pbs.twimg.com/profile_images/1043228016803962881/8aNId6Lf_normal.jpg,
66138414,The Black Eye Pea ™,UrbanSocalite,**warning** I'm the hottest thang since slice bread Auntie Mame is my biggest fan. They call me Mr. Hollywood cuz I'm fly like the stars. Now happily divorced!,LaLa Land ¥ ,,2009-08-16,16:05:52 UTC,16921,26,544,86,567,False,False,https://pbs.twimg.com/profile_images/1027386395277443072/r66RMXey_normal.jpg,https://pbs.twimg.com/profile_banners/66138414/1374017340
17129580,90254,90254,"Local news, event, and alert information for Hermosa Beach, CA. Come join the community and stay informed about what is happening in your 90254 neighborhood!",90254,http://t.co/ahV8fCkWuU,2008-11-03,12:23:31 UTC,5401,55,49,0,0,False,False,https://pbs.twimg.com/profile_images/1043216706741526528/QY_uINy7_normal.jpg,
34177920,HippyT,NoSleep_hippyt,"all 🎷azz 🙅 brakes

Slave Name: Terrell
3rd👁
Smoke Dawg🐲
Snapchat : @poetrytattoos
NoSleep🖕💀SpaceGang👽🖖
平和と静けさ
take a trip 🚀",92881-90059 (951-213 ),,2009-04-22,04:09:38 UTC,45909,300,382,182,839,False,False,https://pbs.twimg.com/profile_images/818260215057387520/m0Vj6i7V_normal.jpg,https://pbs.twimg.com/profile_banners/34177920/1483923415
17589902,01151,01151,"Local news, event, and alert information for Indian Orchard, MA. Come join the community and stay informed about what is happening in your 01151 neighborhood!",01151,http://t.co/etTtfj3rTu,2008-11-24,10:46:52 UTC,879,36,23,0,0,False,False,https://pbs.twimg.com/profile_images/1034494446157451264/sOIQTRir_normal.jpg,
17485429,62897,62897,"Local news, event, and alert information for Whittington, IL. Come join the community and stay informed about what is happening in your 62897 neighborhood!",62897,http://t.co/FvwO4LUZNF,2008-11-19,13:14:41 UTC,792,70,59,0,0,False,False,https://pbs.twimg.com/profile_images/1040518976537735168/rO1lVUo__normal.jpg,
